bell_id,strike_num,file,f_hum,f_prime,f_tierce,f_quint,f_nominal,tierce_type,tierce_cents,t60,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_flatness
bamberg_cathedral,bamberg_cathedral_strike001.flac,bamberg_cathedral_strike001.flac,152.34375,275.390625,339.84375,404.296875,603.515625,major,364.0705721399217,,1445.4373706775011,2212.824424373088,2331.310096153846,0.0001151290343841
bamberg_cathedral,bamberg_cathedral_strike002.flac,bamberg_cathedral_strike002.flac,275.390625,597.65625,785.15625,984.375,1330.078125,major,472.3966181835322,,1299.3932837789134,1952.9099082269363,2010.4567307692307,7.301924051716924e-05
bamberg_cathedral,bamberg_cathedral_strike003.flac,bamberg_cathedral_strike003.flac,275.390625,597.65625,779.296875,990.234375,1265.625,major,459.42851223563287,,1184.3307644750355,1752.7812032986187,1766.1658653846157,4.44338693341706e-05
bamberg_cathedral,bamberg_cathedral_strike004.flac,bamberg_cathedral_strike004.flac,275.390625,597.65625,,984.375,1259.765625,,,28.259528810429096,1153.7504584866583,1680.6781056581865,1697.5961538461538,6.027367999195121e-05
bamberg_cathedral,bamberg_cathedral_strike005.flac,bamberg_cathedral_strike005.flac,228.515625,468.75,597.65625,621.09375,990.234375,major,420.5966965009598,30.0,1156.3989532036394,1666.380524135942,1691.9471153846157,4.416214505909011e-05
bamberg_cathedral,bamberg_cathedral_strike006.flac,bamberg_cathedral_strike006.flac,275.390625,597.65625,662.109375,990.234375,,minor,177.30434453243063,30.0,1177.8058974423552,1689.885550351088,1731.0096153846157,5.522662468138151e-05
bamberg_cathedral,bamberg_cathedral_strike007.flac,bamberg_cathedral_strike007.flac,234.375,468.75,603.515625,708.984375,990.234375,major,437.4869187550273,,1192.9323367478294,1740.0554058263249,1778.2451923076924,6.449790089391172e-05
bamberg_cathedral,bamberg_cathedral_strike008.flac,bamberg_cathedral_strike008.flac,275.390625,597.65625,726.5625,990.234375,,minor,338.1251620984554,,1199.4152543865373,1758.464483808937,1820.8935950413224,7.432128768414259e-05
bamberg_cathedral,bamberg_cathedral_strike009.flac,bamberg_cathedral_strike009.flac,140.625,275.390625,328.125,410.15625,597.65625,minor,303.31928445596003,,1163.8284111305882,1683.8157456779038,1773.2263513513512,6.764117279089987e-05
bamberg_cathedral,bamberg_cathedral_strike010.flac,bamberg_cathedral_strike010.flac,275.390625,597.65625,638.671875,990.234375,,minor,114.91077936651688,,1113.513933638172,1566.0250478310618,1658.6371527777778,5.402271926868707e-05
dormplatz,dormplatz_strike001.flac,dormplatz_strike001.flac,181.640625,375.0,421.875,626.953125,802.734375,minor,203.91000173077484,30.0,715.7250163497127,1086.371461856676,1295.6129807692307,7.488366009056335e-06
dormplatz,dormplatz_strike002.flac,dormplatz_strike002.flac,93.75,181.640625,210.9375,287.109375,380.859375,minor,258.87442926652466,30.0,682.4153121468008,1051.3830216644249,1220.0120192307693,9.439729183213784e-06
dormplatz,dormplatz_strike003.flac,dormplatz_strike003.flac,175.78125,375.0,445.3125,626.953125,832.03125,minor,297.5130161323026,,702.1402910635297,1051.9783959745469,1244.110576923077,4.161694505455671e-06
dormplatz,dormplatz_strike004.flac,dormplatz_strike004.flac,175.78125,375.0,416.015625,544.921875,802.734375,minor,179.69654340561846,30.0,706.7008267957073,1044.562379230528,1228.7860576923076,6.159915756143164e-06
dormplatz,dormplatz_strike005.flac,dormplatz_strike005.flac,175.78125,380.859375,416.015625,626.953125,832.03125,minor,152.8551677714729,30.0,730.7371017684859,1087.057735866251,1270.7932692307693,1.8935503248940225e-05
dormplatz,dormplatz_strike006.flac,dormplatz_strike006.flac,128.90625,287.109375,375.0,433.59375,621.09375,major,462.34818706175,29.52444288018323,687.1955709730657,1063.006992213873,1189.6033653846157,1.6216845324379392e-05
dormplatz,dormplatz_strike007.flac,dormplatz_strike007.flac,140.625,287.109375,380.859375,380.859375,632.8125,major,489.1895626958954,8.265190598742775,664.7203320345913,1053.4943047777597,1151.5625,1.1500153959786983e-05
dormplatz,dormplatz_strike008.flac,dormplatz_strike008.flac,175.78125,380.859375,468.75,626.953125,832.03125,major,359.4723382306895,30.0,611.7623212472708,1017.1335953041654,1051.0817307692307,2.151553417206742e-05
dormplatz,dormplatz_strike009.flac,dormplatz_strike009.flac,93.75,175.78125,228.515625,281.25,375.0,major,454.2139479044758,30.0,600.1930544275087,1007.5748549763858,1032.5120192307693,2.5286362870247103e-05
dormplatz,dormplatz_strike010.flac,dormplatz_strike010.flac,,70.3125,,111.328125,146.484375,,,30.0,641.1034245459376,1039.7446571967191,1113.4615384615386,5.358728958526626e-05
dormplatz,dormplatz_strike011.flac,dormplatz_strike011.flac,,58.59375,,,,,,30.0,656.6670610459693,1030.860215022699,1149.711277173913,4.217777131998446e-06
dormplatz,dormplatz_strike012.flac,dormplatz_strike012.flac,181.640625,380.859375,410.15625,626.953125,832.03125,minor,128.29824469981426,30.0,704.1116471407556,1043.336378381803,1273.105053191489,8.178910320566501e-06
evangelical_church,evangelical_church_strike001.flac,evangelical_church_strike001.flac,,99.609375,,164.0625,210.9375,,,5.5544579724219725,1537.8136494099974,2612.976456806475,3285.576923076923,0.0001026270110742
evangelical_church,evangelical_church_strike002.flac,evangelical_church_strike002.flac,,87.890625,111.328125,134.765625,175.78125,major,409.2443014020803,,1884.825939740214,2906.8693637426686,4300.360576923077,9.007312473841012e-05
evangelical_church,evangelical_church_strike003.flac,evangelical_church_strike003.flac,,70.3125,,117.1875,134.765625,,,30.0,1905.5032162017812,3031.9741542033576,4317.007211538462,0.0001098702268791
evangelical_church,evangelical_church_strike004.flac,evangelical_church_strike004.flac,,99.609375,,140.625,187.5,,,12.469084908925266,1762.2600331373787,3062.0296555687155,3776.8028846153848,0.0001260470162378
evangelical_church,evangelical_church_strike005.flac,evangelical_church_strike005.flac,,64.453125,,,117.1875,,,,1752.2472687163952,2874.976806820686,3491.887019230769,0.0001595296780578
evangelical_church,evangelical_church_strike006.flac,evangelical_church_strike006.flac,,58.59375,76.171875,,117.1875,major,454.2139479044758,30.0,1639.423250028097,2832.7184944527307,2879.987980769231,0.0001072667218977
evangelical_church,evangelical_church_strike007.flac,evangelical_church_strike007.flac,,70.3125,,111.328125,140.625,,,30.0,1357.9332326800395,2595.741877816227,2251.726274787535,5.587549094343558e-05
evangelical_church,evangelical_church_strike008.flac,evangelical_church_strike008.flac,,82.03125,,111.328125,,,,30.0,1142.773509306525,2414.6734919839814,1665.922619047619,4.059526327182539e-05
karmelite_kloster,karmelite_kloster_strike001.wav,karmelite_kloster_strike001.wav,,515.625,615.234375,755.859375,1037.109375,minor,305.7766788345904,30.0,1735.760543967919,1615.9973913882486,2968.7702922077924,0.0106698693707585
karmelite_kloster,karmelite_kloster_strike002.wav,karmelite_kloster_strike002.wav,228.515625,515.625,615.234375,826.171875,1037.109375,minor,305.7766788345904,30.0,1646.6296937252491,1550.8762543969624,2731.716720779221,2.830612174875569e-05
karmelite_kloster,karmelite_kloster_strike003.wav,karmelite_kloster_strike003.wav,,52.734375,,,,,,30.0,1683.5822986838384,1615.564518145439,2808.3100558659216,5.991864964016713e-05
karmelite_kloster,karmelite_kloster_strike004.wav,karmelite_kloster_strike004.wav,257.8125,515.625,615.234375,826.171875,1042.96875,minor,305.7766788345904,,1684.8351806302298,1622.6392252021597,2806.3898346303504,6.279721856117249e-05
karmelite_kloster,karmelite_kloster_strike005.wav,karmelite_kloster_strike005.wav,257.8125,515.625,615.234375,837.890625,1037.109375,minor,305.7766788345904,30.0,1721.1726941756388,1673.9686334521757,2884.2117537313434,0.0001118454820243
obere_pfarre,obere_pfarre_strike001.wav,obere_pfarre_strike001.wav,,64.453125,,93.75,140.625,,,25.824071502041196,1502.3338000352633,2124.2508318526307,2873.8839285714284,0.0001492876472184
obere_pfarre,obere_pfarre_strike002.wav,obere_pfarre_strike002.wav,,64.453125,,93.75,140.625,,,2.791221948648755,1534.0687968820282,2232.6059088178863,2795.637175324676,0.0001990914752241
obere_pfarre,obere_pfarre_strike003.wav,obere_pfarre_strike003.wav,,128.90625,146.484375,193.359375,275.390625,minor,221.3094853649131,24.231711608749485,1553.8284612888192,2420.304891356449,2809.151785714286,0.0003014449321199
obere_pfarre,obere_pfarre_strike004.wav,obere_pfarre_strike004.wav,,128.90625,158.203125,205.078125,275.390625,major,354.5470602314056,,1431.6990015911383,2446.110762986484,2608.198051948052,0.0002864807902369
obere_pfarre,obere_pfarre_strike005.wav,obere_pfarre_strike005.wav,,70.3125,,,128.90625,,,13.505199077954964,1380.872533427506,2394.023255661805,2543.912337662337,0.0002552799705881
obere_pfarre,obere_pfarre_strike006.wav,obere_pfarre_strike006.wav,,87.890625,,128.90625,181.640625,,,2.641701541906514,1340.8406813256406,2288.177513065319,2547.0779220779223,0.0001931065926328
obere_pfarre,obere_pfarre_strike007.wav,obere_pfarre_strike007.wav,,58.59375,,87.890625,128.90625,,,5.312601969990631,1351.8117519585526,2290.33967957304,2551.836053412463,0.0001938011846505
obere_pfarre,obere_pfarre_strike008.wav,obere_pfarre_strike008.wav,,82.03125,,134.765625,175.78125,,,5.312601969990631,1354.0495231116686,2302.947044196748,2667.2872340425533,0.0002069067704724
obere_pfarre,obere_pfarre_strike009.wav,obere_pfarre_strike009.wav,,58.59375,,87.890625,105.46875,,,5.312601969990631,1518.8616740012772,2580.3550503239794,2896.7013888888887,0.0003734507190529
pestallozistrasse,pestallozistrasse_strike004.flac,pestallozistrasse_strike004.flac,,70.3125,,105.46875,128.90625,,,30.0,1228.1539072387222,1843.8244179803232,2213.581730769231,1.6002310076146387e-05
pestallozistrasse,pestallozistrasse_strike006.flac,pestallozistrasse_strike006.flac,87.890625,164.0625,193.359375,228.515625,304.6875,minor,284.44703676101926,30.0,1246.8778628532607,1836.786678056012,2225.9014423076924,2.9783064746879973e-05
pestallozistrasse,pestallozistrasse_strike012.flac,pestallozistrasse_strike012.flac,210.9375,427.734375,521.484375,662.109375,873.046875,minor,343.0906465036566,30.0,1195.216997654373,1840.55783357688,2229.747596153846,1.4102198292675894e-05
pestallozistrasse,pestallozistrasse_strike014.flac,pestallozistrasse_strike014.flac,105.46875,199.21875,246.09375,275.390625,351.5625,major,365.82549783410514,30.0,1176.977666911286,1844.0841136530232,2213.701923076923,1.30812995848828e-05
pestallozistrasse,pestallozistrasse_strike016.flac,pestallozistrasse_strike016.flac,,58.59375,,82.03125,123.046875,,,30.0,1418.2969738255615,1969.411489441601,2630.829326923077,2.7914831662201323e-05
pestallozistrasse,pestallozistrasse_strike019.flac,pestallozistrasse_strike019.flac,,87.890625,,146.484375,181.640625,,,,1383.5314924025745,1922.912727220095,2535.15625,2.3556398446089588e-05
pestallozistrasse,pestallozistrasse_strike025.flac,pestallozistrasse_strike025.flac,,70.3125,,105.46875,,,,30.0,1461.3282718244488,1899.4551219106072,2620.973557692308,2.5324834496132095e-05
pestallozistrasse,pestallozistrasse_strike055.flac,pestallozistrasse_strike055.flac,216.796875,433.59375,515.625,585.9375,873.046875,minor,299.9739036100171,2.34017624749149,1686.9768942432513,2109.111820086425,2950.78125,4.654909571399912e-05
pestallozistrasse,pestallozistrasse_strike056.flac,pestallozistrasse_strike056.flac,,87.890625,,123.046875,164.0625,,,30.0,1878.7001947794056,2303.040905303807,3326.382211538461,4.285640898160637e-05
pestallozistrasse,pestallozistrasse_strike057.flac,pestallozistrasse_strike057.flac,,515.625,580.078125,796.875,1095.703125,minor,203.91000173077484,30.0,1864.600127304695,2311.547116688899,3326.201923076923,5.822240927955136e-05
pestallozistrasse,pestallozistrasse_strike059.flac,pestallozistrasse_strike059.flac,257.8125,515.625,667.96875,,1095.703125,major,448.1500746329333,,1519.6908214725956,2137.4172169829008,2788.221153846154,4.312084638513625e-05
pestallozistrasse,pestallozistrasse_strike060.flac,pestallozistrasse_strike060.flac,,64.453125,82.03125,105.46875,,major,417.50796410436817,,1352.5624494376098,2059.013775204501,2459.435096153846,1.5419958799611777e-05
st_heinrich,st_heinrich_strike001.wav,st_heinrich_strike001.wav,,58.59375,,87.890625,123.046875,,,30.0,1821.2110528053383,2808.719526382009,4134.314123376624,7.107925193849951e-05
st_heinrich,st_heinrich_strike002.wav,st_heinrich_strike002.wav,,58.59375,,82.03125,105.46875,,,24.98002961891507,2041.26487877352,3144.8618762617234,4766.63961038961,0.000130804037326
st_heinrich,st_heinrich_strike003.wav,st_heinrich_strike003.wav,,70.3125,,,128.90625,,,30.0,1939.6682682255175,3080.020795843821,4460.734577922078,0.0001083129027392
st_heinrich,st_heinrich_strike004.wav,st_heinrich_strike004.wav,269.53125,550.78125,,,,,,4.483814587512831,1763.5589351526776,3048.215605088816,3865.056818181818,0.0001145757269114
st_heinrich,st_heinrich_strike005.wav,st_heinrich_strike005.wav,269.53125,550.78125,685.546875,744.140625,,major,378.9310414869207,,1852.9561323073983,2996.668296997293,3843.8108766233768,0.0001439552725059
st_heinrich,st_heinrich_strike006.wav,st_heinrich_strike006.wav,,52.734375,70.3125,70.3125,,major,498.0449991346125,,1528.7594884254204,2651.841751119776,2610.633116883117,8.660411549499258e-05
st_heinrich,st_heinrich_strike007.wav,st_heinrich_strike007.wav,,87.890625,,128.90625,175.78125,,,30.0,1639.00603337937,2829.459530716777,2875.385551948052,0.0001016145761241
st_heinrich,st_heinrich_strike008.wav,st_heinrich_strike008.wav,123.046875,240.234375,269.53125,,457.03125,minor,199.2119417267152,23.625214011511325,1685.0120998516832,2825.9458024305577,3085.2924311926604,0.0001114959086407
st_heinrich,st_heinrich_strike009.wav,st_heinrich_strike009.wav,,64.453125,,93.75,117.1875,,,23.625214011511325,1514.0117930924869,2782.0078437415123,2660.8258928571427,8.64912144606933e-05
st_jakob,st_jakob_strike001.flac,st_jakob_strike001.flac,210.9375,398.4375,515.625,550.78125,744.140625,major,446.36253286434953,,940.687476054019,1084.0699220554625,1524.6995192307693,6.178054172778502e-05
st_jakob,st_jakob_strike002.flac,st_jakob_strike002.flac,158.203125,304.6875,398.4375,427.734375,673.828125,major,464.4277477310967,30.0,932.5725738901992,1069.8639293340616,1514.1826923076924,1.2726829481835011e-05
st_jakob,st_jakob_strike003.flac,st_jakob_strike003.flac,158.203125,304.6875,398.4375,486.328125,673.828125,major,464.4277477310967,30.0,963.239678138899,1068.43977981083,1544.4711538461538,4.655866177927237e-06
st_jakob,st_jakob_strike004.flac,st_jakob_strike004.flac,210.9375,398.4375,427.734375,,779.296875,minor,122.83406115561333,,979.5253030468828,1081.153247394114,1553.7860576923076,2.4876617317204364e-05
st_jakob,st_jakob_strike005.flac,st_jakob_strike005.flac,210.9375,398.4375,515.625,,785.15625,major,446.36253286434953,12.28869223266996,957.6135800368746,1095.7463155471255,1535.8173076923076,2.603327993710991e-05
st_jakob,st_jakob_strike006.flac,st_jakob_strike006.flac,210.9375,398.4375,515.625,,855.46875,major,446.36253286434953,13.19182560000694,961.0719212463669,1138.6302774682742,1564.7235576923076,1.306060585193336e-05
st_jakob,st_jakob_strike007.flac,st_jakob_strike007.flac,,398.4375,427.734375,667.96875,855.46875,minor,122.83406115561333,30.0,975.5510539477572,1192.759768592311,1575.1021798365125,1.4117289538262412e-05
st_jakob,st_jakob_strike008.flac,st_jakob_strike008.flac,210.9375,398.4375,515.625,585.9375,855.46875,major,446.36253286434953,30.0,1014.3650434979726,1275.0536237028714,1619.4064349112425,7.584063041576883e-06
st_michael,st_michael_strike001.flac,st_michael_strike001.flac,251.953125,527.34375,644.53125,779.296875,1072.265625,minor,347.407940633982,,654.1561745831539,1225.0633869497274,876.8629807692307,1.2759257515426723e-05
st_michael,st_michael_strike003.flac,st_michael_strike003.flac,263.671875,521.484375,679.6875,779.296875,1066.40625,major,458.6970769934093,28.586700751587173,661.7356991629828,1288.5920670377766,872.5360576923077,2.028565404543769e-06
st_michael,st_michael_strike004.flac,st_michael_strike004.flac,263.671875,585.9375,644.53125,884.765625,1142.578125,minor,165.00422849992202,,677.8613898849551,1297.4709681898703,912.4399038461538,3.338310125400312e-05
st_michael,st_michael_strike005.flac,st_michael_strike005.flac,158.203125,310.546875,398.4375,521.484375,626.953125,major,431.4508640245682,9.87201459051067,660.9354062723266,1232.836593627909,906.0697115384615,2.9385028028627858e-05
st_michael,st_michael_strike007.flac,st_michael_strike007.flac,,105.46875,,158.203125,210.9375,,,30.0,668.6122779845164,1253.3019898269224,897.0552884615385,3.1770732675795443e-06
st_michael,st_michael_strike008.flac,st_michael_strike008.flac,257.8125,521.484375,626.953125,779.296875,1060.546875,minor,318.88026652169907,2.9563956169916192,671.2051408801134,1241.818210173985,897.4158653846154,5.895731646887725e-06
st_michael,st_michael_strike010.flac,st_michael_strike010.flac,251.953125,521.484375,679.6875,779.296875,1066.40625,major,458.6970769934093,1.0332654507990198,684.5280464314752,1261.3828121468844,910.4567307692308,4.983243798051262e-06
st_michael,st_michael_strike011.flac,st_michael_strike011.flac,210.9375,433.59375,527.34375,585.9375,878.90625,minor,338.87967684086993,12.535571047852777,688.7642939280277,1260.3861371060414,921.1538461538462,3.536177246132865e-05
st_michael,st_michael_strike013.flac,st_michael_strike013.flac,210.9375,433.59375,527.34375,679.6875,884.765625,minor,338.87967684086993,30.0,694.150396116204,1299.1164771153838,913.3413461538462,5.467865776154213e-06
st_michael,st_michael_strike015.flac,st_michael_strike015.flac,251.953125,521.484375,626.953125,773.4375,1060.546875,minor,318.88026652169907,30.0,665.8503545795884,1417.5072694948797,853.125,9.244055945600849e-06
st_michael,st_michael_strike016.flac,st_michael_strike016.flac,210.9375,433.59375,527.34375,638.671875,878.90625,minor,338.87967684086993,30.0,633.5295918375018,1450.4884760302264,776.7427884615385,5.528424026124412e-06
st_michael,st_michael_strike025.flac,st_michael_strike025.flac,210.9375,433.59375,521.484375,626.953125,779.296875,minor,319.5360784049375,,704.9289934159267,1497.3046208396984,891.2259615384615,1.857469578681048e-05
st_nicholas_church,st_nicholas_church_strike001.wav,st_nicholas_church_strike001.wav,,140.625,,205.078125,281.25,,,,678.572145242013,970.2759613751284,1163.0478896103896,1.467458514525788e-05
st_nicholas_church,st_nicholas_church_strike002.wav,st_nicholas_church_strike002.wav,,351.5625,421.875,515.625,726.5625,minor,315.6412870005525,30.0,654.7582952562922,919.8652475072488,1096.0227272727273,2.7956032226938987e-06
st_nicholas_church,st_nicholas_church_strike003.wav,st_nicholas_church_strike003.wav,,140.625,169.921875,205.078125,281.25,minor,327.622193287699,30.0,691.3764472764732,972.8183484173102,1145.0892857142858,1.177367812488228e-05
st_nicholas_church,st_nicholas_church_strike004.wav,st_nicholas_church_strike004.wav,70.3125,140.625,175.78125,205.078125,281.25,major,386.3137138648348,22.10151502798277,695.2850409982187,999.7718642012982,1134.7402597402595,2.8067443054169416e-06
st_nicholas_church,st_nicholas_church_strike005.wav,st_nicholas_church_strike005.wav,70.3125,140.625,175.78125,216.796875,275.390625,major,386.3137138648348,4.888291674510896,696.3916096219452,1012.245819906015,1126.948051948052,1.908199465106009e-06
st_nicholas_church,st_nicholas_church_strike006.wav,st_nicholas_church_strike006.wav,70.3125,140.625,,193.359375,281.25,,,11.454809599340768,719.8061307966613,1041.4799933094253,1147.5243506493507,2.761969426501309e-06
st_nicholas_church,st_nicholas_church_strike007.wav,st_nicholas_church_strike007.wav,76.171875,140.625,181.640625,205.078125,281.25,major,443.08057159886295,,725.78965709959,1054.1803641991542,1156.7167207792209,2.5814728360273875e-05
st_nicholas_church,st_nicholas_church_strike008.wav,st_nicholas_church_strike008.wav,70.3125,140.625,175.78125,210.9375,287.109375,major,386.3137138648348,14.085084116453915,711.627860676121,1033.88789264269,1101.8668831168832,1.8843223870135264e-06
st_nicholas_church,st_nicholas_church_strike009.wav,st_nicholas_church_strike009.wav,175.78125,351.5625,416.015625,580.078125,726.5625,minor,291.42782867539626,30.0,718.3980009515946,1041.6292523602442,1116.781655844156,3.469190232863184e-06
st_nicholas_church,st_nicholas_church_strike010.wav,st_nicholas_church_strike010.wav,,345.703125,416.015625,480.46875,720.703125,minor,320.52488417140887,,706.7457403609952,1035.740715802164,1093.6485389610389,7.141349669836927e-06
st_nicholas_church,st_nicholas_church_strike011.wav,st_nicholas_church_strike011.wav,281.25,580.078125,708.984375,873.046875,1201.171875,minor,347.407940633982,30.0,751.4806072896473,1068.998674274844,1152.5162337662337,2.545759116401314e-06
st_nicholas_church,st_nicholas_church_strike012.wav,st_nicholas_church_strike012.wav,,140.625,181.640625,199.21875,281.25,major,443.08057159886295,30.0,753.9623079639787,1081.4182306380128,1180.6412337662337,7.352868124144152e-06
st_nicholas_church,st_nicholas_church_strike013.wav,st_nicholas_church_strike013.wav,70.3125,140.625,,193.359375,281.25,,,30.0,790.9316392053229,1113.822059559361,1215.827922077922,1.0940975698758848e-05
st_nicholas_church,st_nicholas_church_strike014.wav,st_nicholas_church_strike014.wav,158.203125,345.703125,416.015625,574.21875,720.703125,minor,320.52488417140887,18.491144324562057,781.2417528150312,1101.8221719510857,1210.653409090909,9.698950634629e-06
st_nicholas_church,st_nicholas_church_strike015.wav,st_nicholas_church_strike015.wav,169.921875,345.703125,416.015625,574.21875,720.703125,minor,320.52488417140887,1.5290658783206252,733.0794672618076,1056.7863668226298,1129.809253246753,6.711365131195635e-06
st_nicholas_church,st_nicholas_church_strike016.wav,st_nicholas_church_strike016.wav,169.921875,345.703125,410.15625,580.078125,714.84375,minor,295.96796109975014,30.0,748.9384471386087,1065.6121472770012,1147.159090909091,1.3121481060807128e-05
st_nicholas_church,st_nicholas_church_strike017.wav,st_nicholas_church_strike017.wav,193.359375,345.703125,416.015625,580.078125,720.703125,minor,320.52488417140887,30.0,744.6405983215437,1079.0588771078574,1128.9569805194806,1.2606657037395053e-05
st_nicholas_church,st_nicholas_church_strike018.wav,st_nicholas_church_strike018.wav,,140.625,175.78125,216.796875,281.25,major,386.3137138648348,30.0,804.1905209712403,1124.7913530383864,1233.6038961038962,1.7298121747444384e-05
st_nicholas_church,st_nicholas_church_strike019.wav,st_nicholas_church_strike019.wav,181.640625,345.703125,416.015625,574.21875,708.984375,minor,320.52488417140887,,779.0913543077231,1122.8423879143347,1211.0186688311687,2.6267482098774053e-05
st_nicholas_church,st_nicholas_church_strike020.wav,st_nicholas_church_strike020.wav,76.171875,140.625,,193.359375,281.25,,,30.0,736.4846966372057,1086.008951767448,1158.482142857143,9.824112567002883e-06
st_nicholas_church,st_nicholas_church_strike021.wav,st_nicholas_church_strike021.wav,169.921875,345.703125,410.15625,521.484375,726.5625,minor,295.96796109975014,30.0,651.6261402098793,1054.8085158171634,1058.400974025974,2.152761771867517e-05
st_nicholas_church,st_nicholas_church_strike022.wav,st_nicholas_church_strike022.wav,64.453125,140.625,175.78125,222.65625,281.25,major,386.3137138648348,30.0,662.4558545683549,1076.3685978009062,1093.952922077922,3.210472277714871e-05
st_nicholas_church,st_nicholas_church_strike023.wav,st_nicholas_church_strike023.wav,76.171875,140.625,175.78125,216.796875,281.25,major,386.3137138648348,30.0,657.1801527943551,1064.8228614713655,1078.4293831168832,3.900285719282692e-06
st_nicholas_church,st_nicholas_church_strike024.wav,st_nicholas_church_strike024.wav,,140.625,175.78125,205.078125,281.25,major,386.3137138648348,30.0,699.3254625512119,1086.8743533705667,1115.80762987013,3.102352638961747e-05
st_nicholas_church,st_nicholas_church_strike025.wav,st_nicholas_church_strike025.wav,76.171875,140.625,169.921875,205.078125,287.109375,minor,327.622193287699,30.0,762.62285188968,1111.7851641286063,1171.69237012987,5.779548246209743e-06
st_nicholas_church,st_nicholas_church_strike026.wav,st_nicholas_church_strike026.wav,76.171875,140.625,,193.359375,281.25,,,30.0,798.0757530202955,1124.197331414445,1219.7849025974026,1.877538306871429e-05
st_nicholas_church,st_nicholas_church_strike027.wav,st_nicholas_church_strike027.wav,152.34375,345.703125,421.875,580.078125,726.5625,minor,344.73834249656545,30.0,747.1698178366393,1089.8150399416031,1177.049512987013,1.6425736248493195e-05
st_nicholas_church,st_nicholas_church_strike028.wav,st_nicholas_church_strike028.wav,,140.625,187.5,187.5,287.109375,major,498.0449991346125,30.0,713.6692083721713,1082.6371821620926,1137.5405844155844,1.7552509234519675e-05
st_nicholas_church,st_nicholas_church_strike029.wav,st_nicholas_church_strike029.wav,,140.625,169.921875,193.359375,287.109375,minor,327.622193287699,30.0,695.2485194656218,1096.6269035204468,1124.81737012987,3.694793485919945e-05
st_nicholas_church,st_nicholas_church_strike030.wav,st_nicholas_church_strike030.wav,,140.625,187.5,187.5,281.25,major,498.0449991346125,,688.0166269794476,1110.211945900381,1135.5925324675325,1.0246209967590405e-05
st_nicholas_church,st_nicholas_church_strike031.wav,st_nicholas_church_strike031.wav,64.453125,140.625,175.78125,193.359375,287.109375,major,386.3137138648348,,701.4308318480818,1115.7528379291286,1154.403409090909,2.3570448320242576e-05
st_nicholas_church,st_nicholas_church_strike032.wav,st_nicholas_church_strike032.wav,76.171875,140.625,187.5,187.5,287.109375,major,498.0449991346125,30.0,733.2013767877718,1117.3837892876556,1179.3628246753246,1.0177695003221745e-05
st_nicholas_church,st_nicholas_church_strike033.wav,st_nicholas_church_strike033.wav,76.171875,140.625,175.78125,205.078125,281.25,major,386.3137138648348,7.685347494849955,721.9542014400674,1110.7335595668224,1144.8457792207791,1.2497484021878336e-05
st_nicholas_church,st_nicholas_church_strike034.wav,st_nicholas_church_strike034.wav,164.0625,351.5625,421.875,480.46875,726.5625,minor,315.6412870005525,30.0,728.4587779063118,1107.363484900913,1155.377435064935,8.617611456429586e-06
st_nicholas_church,st_nicholas_church_strike035.wav,st_nicholas_church_strike035.wav,181.640625,345.703125,421.875,503.90625,714.84375,minor,344.73834249656545,30.0,712.9670952700701,1111.7951796185362,1127.0698051948052,5.091575076221488e-06
st_nicholas_church,st_nicholas_church_strike036.wav,st_nicholas_church_strike036.wav,,140.625,,199.21875,287.109375,,,,734.2991245146416,1108.67761199213,1173.3969155844156,1.0796130482049192e-05
st_nicholas_church,st_nicholas_church_strike037.wav,st_nicholas_church_strike037.wav,,140.625,187.5,187.5,281.25,major,498.0449991346125,11.690711121125958,723.2665299254005,1098.5087816953526,1161.0998376623377,2.9219952921266668e-05
st_nicholas_church,st_nicholas_church_strike038.wav,st_nicholas_church_strike038.wav,169.921875,351.5625,421.875,568.359375,720.703125,minor,315.6412870005525,30.0,718.7017269277791,1092.1264166650867,1145.758928571429,1.2827054888475686e-05
st_nicholas_church,st_nicholas_church_strike039.wav,st_nicholas_church_strike039.wav,164.0625,351.5625,421.875,585.9375,714.84375,minor,315.6412870005525,,687.4623204912646,1072.5829998478523,1094.3790584415583,3.696638714245637e-06
st_nicholas_church,st_nicholas_church_strike040.wav,st_nicholas_church_strike040.wav,175.78125,351.5625,421.875,585.9375,732.421875,minor,315.6412870005525,30.0,736.5236048221527,1116.7652442364763,1169.6834415584417,2.4783823391771875e-05
st_nicholas_church,st_nicholas_church_strike041.wav,st_nicholas_church_strike041.wav,,140.625,181.640625,222.65625,281.25,major,443.08057159886295,,765.4782268929247,1131.5161506795878,1209.375,1.746545785863418e-05
st_nicholas_church,st_nicholas_church_strike042.wav,st_nicholas_church_strike042.wav,,140.625,,199.21875,287.109375,,,7.7363022119770894,796.5434803629865,1162.6248973089198,1251.37987012987,3.130065306322649e-05
st_nicholas_church,st_nicholas_church_strike043.wav,st_nicholas_church_strike043.wav,76.171875,140.625,175.78125,,292.96875,major,386.3137138648348,,760.58894438288,1127.287178625543,1159.5170454545455,6.358824975905009e-06
st_nicholas_church,st_nicholas_church_strike044.wav,st_nicholas_church_strike044.wav,,345.703125,398.4375,468.75,726.5625,minor,245.78375026619784,19.65807451434445,727.866323512222,1103.6106927206754,1104.1193181818182,2.997095862156129e-06
